Ohnolog-1 Id	Ohnolog-2 Id	Ohnolog-1 Symbol	Ohnolog-2 Symbol	Synteny Outgroup Support	Combine q-value(self) from all vetebrates	Combine q-value(outgroup) from all vetebrates	q-value from self comparison	Combined q-value for all outgroups	q-value for Amphioxus	q-value for Ciona intestinalis	q-value for Ciona savignyi	q-value for Drosophila	q-value for Sea Urchin	q-value for Worm	Duplication node form Ensembl
ENSMUSG00000001865	ENSMUSG00000039070	Cpa3	Cpa4	1	0.0072	0.4955									Vertebrata
ENSMUSG00000039628	ENSMUSG00000078591	Hs3st6	Hs3st4	3	0.0008	0.0583									Vertebrata
ENSMUSG00000040003	ENSMUSG00000031147	Magi2	Magix	3	0.5110	0.0352									Vertebrata
ENSMUSG00000003271	ENSMUSG00000000739	Sult2b1	Sult5a1	3	0.7501	0.0227									Euteleostomi
ENSMUSG00000049719	ENSMUSG00000024116	Prss46	Prss21	2	0.0022	0.2931									Euteleostomi
ENSMUSG00000072778	ENSMUSG00000095961	Vmn2r27	Vmn2r102	4	1.161E-009	0.0295									Sarcopterygii
ENSMUSG00000000938	ENSMUSG00000001655	Hoxa10	Hoxc13	1	1.243E-009	0.2218									Chordata
ENSMUSG00000001497	ENSMUSG00000037034	Pax9	Pax1	4	5.997E-010	3.713E-005									Vertebrata
ENSMUSG00000032340	ENSMUSG00000060534	Neo1	Dcc	3	6.896E-009	0.0318									Vertebrata
ENSMUSG00000027358	ENSMUSG00000051279	Bmp2	Gdf6	2	5.970E-012	0.1913									Coelomata
ENSMUSG00000049556	ENSMUSG00000044505	Lingo1	Lingo4	3	1.624E-008	0.0525									Vertebrata
ENSMUSG00000026409	ENSMUSG00000025271	Pfkfb2	Pfkfb1	5	0.4559	0.0073									Euteleostomi
ENSMUSG00000053646	ENSMUSG00000031385	Plxnb1	Plxnb3	5	0.0831	0.0002									Euteleostomi
ENSMUSG00000055746	ENSMUSG00000096072	Magea2	Gm8914	2	1.095E-012	0.2471									Chordata
ENSMUSG00000027806	ENSMUSG00000031431	Tsc22d2	Tsc22d3	6	7.914E-006	0.0002									Vertebrata
ENSMUSG00000039621	ENSMUSG00000021990	Prex1	Spata13	2	0.0054	0.3731									Chordata
ENSMUSG00000053166	ENSMUSG00000056632	Cdh22	Dsg3	3	4.914E-012	0.2371									Chordata
ENSMUSG00000001076	ENSMUSG00000036907	C1ql4	C1ql2	1	0.0002	0.2259									Vertebrata
ENSMUSG00000031284	ENSMUSG00000022781	Pak3	Pak2	4	0.0002	0.0073									Chordata
ENSMUSG00000078779	ENSMUSG00000030446	Zfp59	Zfp273	3	0.0098	0.1689									
ENSMUSG00000067942	ENSMUSG00000070709	Zfp160	1700049G17Rik	2	2.060E-011	0.4643									
ENSMUSG00000062093	ENSMUSG00000054582	Gm10110	Pabpc1l	4	0.0004	0.0002									Vertebrata
ENSMUSG00000052572	ENSMUSG00000020886	Dlg2	Dlg4	4	0.3841	0.0230									Euteleostomi
ENSMUSG00000094145	ENSMUSG00000094396	Vmn2r20	Vmn2r-ps113	3	1.581E-005	0.0877									Sarcopterygii
ENSMUSG00000069014	ENSMUSG00000046434	Gm5641	Hnrnpa1	4	6.448E-009	0.0003									Euteleostomi
ENSMUSG00000071179	ENSMUSG00000023224	Gm46	Serping1	2	2.767E-007	0.2029									Vertebrata
ENSMUSG00000064202	ENSMUSG00000034401	4430402I18Rik	Spata6	2	5.583E-007	0.0048									Euteleostomi
ENSMUSG00000041536	ENSMUSG00000031271	Serpina3a	Serpina7	1	0.0003	0.1758									Sarcopterygii
ENSMUSG00000096010	ENSMUSG00000060093	Hist4h4	Hist1h4a	3	0.3957	0.0057									Euteleostomi
ENSMUSG00000041578	ENSMUSG00000021848	Crx	Otx2	3	4.160E-008	0.0377									Theria
ENSMUSG00000000296	ENSMUSG00000000827	Tpd52l1	Tpd52l2	4	5.981E-005	0.0034									Vertebrata
ENSMUSG00000059179	ENSMUSG00000046636	Gm8991	Gm7729	3	0.0010	0.0767									Euteleostomi
ENSMUSG00000037400	ENSMUSG00000062949	Atp11b	Atp11c	4	5.201E-008	0.1078									Euteleostomi
ENSMUSG00000030284	ENSMUSG00000023272	Creld1	Creld2	3	4.623E-008	0.0020									Vertebrata
ENSMUSG00000038641	ENSMUSG00000021214	Akr1d1	Akr1c18	4	0.0002	0.0213									Euteleostomi
ENSMUSG00000036264	ENSMUSG00000034098	Fstl4	Fstl5	3	1.569E-007	0.0280									Euteleostomi
ENSMUSG00000028464	ENSMUSG00000032366	Tpm2	Tpm1	4	7.775E-007	0.0055									Euteleostomi
ENSMUSG00000014601	ENSMUSG00000039629	Fam40a	Fam40b	4	0.0007	0.0031									Euteleostomi
ENSMUSG00000021540	ENSMUSG00000027796	Smad5	Smad9	4	0.0023	0.0192									Chordata
ENSMUSG00000026043	ENSMUSG00000022483	Col3a1	Col2a1	4	8.050E-006	0.0003									Vertebrata
ENSMUSG00000019905	ENSMUSG00000091206	Gprc6a	Vmn2r91	3	0.0122	0.0176									Chordata
ENSMUSG00000031841	ENSMUSG00000022321	Cdh13	Cdh10	3	8.645E-005	0.1208									Chordata
ENSMUSG00000063252	ENSMUSG00000059042	Gm4744	Klk1b9	1	2.750E-011	0.3102									Chordata
ENSMUSG00000037110	ENSMUSG00000021027	Ralgapa2	Ralgapa1	6	6.840E-014	1.500E-009									Coelomata
ENSMUSG00000061086	ENSMUSG00000061816	Myl4	Myl1	6	3.500E-008	8.829E-007									Vertebrata
ENSMUSG00000031841	ENSMUSG00000069441	Cdh13	Dsg1a	2	1.429E-006	0.0054									Chordata
ENSMUSG00000048277	ENSMUSG00000022415	Syngr2	Syngr1	5	3.775E-013	8.540E-008									Chordata
ENSMUSG00000070709	ENSMUSG00000057396	1700049G17Rik	Zfp759	3	0.0022	0.1689									
ENSMUSG00000020428	ENSMUSG00000031343	Gabra6	Gabra3	4	0.0126	4.212E-005									Vertebrata
ENSMUSG00000048076	ENSMUSG00000062421	Arf1	Arf2	5	0.0059	0.0053									Vertebrata
ENSMUSG00000021481	ENSMUSG00000037492	Zfp346	Zmat4	2	1.462E-005	0.3352									Vertebrata
ENSMUSG00000029882	ENSMUSG00000059042	2210010C04Rik	Klk1b9	1	2.091E-011	0.2139									Chordata
ENSMUSG00000062624	ENSMUSG00000040660	Cyp2c67	Cyp2b9	2	0.0041	0.1808									Sarcopterygii
ENSMUSG00000054827	ENSMUSG00000040583	Cyp2c50	Cyp2b13	1	0.0049	0.3566									Sarcopterygii
ENSMUSG00000042444	ENSMUSG00000038712	Fam63b	Fam63a	3	1.426E-014	0.0234									Euteleostomi
ENSMUSG00000038534	ENSMUSG00000029822	Osbpl7	Osbpl3	4	2.892E-014	0.0028									Euteleostomi
ENSMUSG00000026450	ENSMUSG00000062778	Chit1	Chia	4	0.0403	0.0021									Euteleostomi
ENSMUSG00000021488	ENSMUSG00000054823	Nsd1	Whsc1l1	4	2.298E-005	0.0306									Chordata
ENSMUSG00000030378	ENSMUSG00000000739	2810007J24Rik	Sult5a1	3	0.1147	0.0364									Euteleostomi
ENSMUSG00000021944	ENSMUSG00000005836	Gata4	Gata6	3	0.0003	0.0342									Euteleostomi
ENSMUSG00000025402	ENSMUSG00000002881	Nab2	Nab1	5	2.547E-010	2.393E-005									Euteleostomi
ENSMUSG00000030741	ENSMUSG00000040447	Spns1	Spns2	4	2.023E-006	0.0013									Euteleostomi
ENSMUSG00000044322	ENSMUSG00000053166	Dsc1	Cdh22	3	4.218E-012	0.0849									Chordata
ENSMUSG00000020701	ENSMUSG00000034310	Tmem132e	Tmem132d	3	4.283E-011	7.456E-006									Vertebrata
ENSMUSG00000071340	ENSMUSG00000028847	Bet3l	Trappc3	5	4.243E-010	0.0018									Sarcopterygii
ENSMUSG00000040102	ENSMUSG00000078234	Klhdc5	Klhdc7a	3	0.0008	0.4460									Euteleostomi
ENSMUSG00000060961	ENSMUSG00000024485	Slc4a4	Slc4a9	4	5.925E-007	0.0516									Euteleostomi
ENSMUSG00000031095	ENSMUSG00000031446	Cul4b	Cul4a	4	2.464E-011	6.201E-005									Euteleostomi
ENSMUSG00000034714	ENSMUSG00000036565	Ttyh2	Ttyh3	4	6.270E-007	0.0090									Euteleostomi
ENSMUSG00000034781	ENSMUSG00000024639	Gna11	Gnaq	3	3.403E-007	0.0017									Euteleostomi
ENSMUSG00000020875	ENSMUSG00000050328	Hoxb9	Hoxc12	2	8.808E-012	0.0211									Chordata
ENSMUSG00000015702	ENSMUSG00000032231	Anxa9	Anxa2	2	3.894E-012	0.4469									Euteleostomi
ENSMUSG00000029068	ENSMUSG00000027829	Ccnl2	Ccnl1	6	5.859E-011	2.274E-005									Euteleostomi
ENSMUSG00000008859	ENSMUSG00000004451	Rala	Ralb	3	0.0002	0.2466									Vertebrata
ENSMUSG00000078779	ENSMUSG00000059839	Zfp59	Zfp874b	3	0.0098	0.1689									
ENSMUSG00000033610	ENSMUSG00000018846	Pank1	Pank3	4	1.048E-007	0.0406									Vertebrata
ENSMUSG00000023120	ENSMUSG00000037458	Gm853	Azin1	5	5.925E-010	0.0003									Vertebrata
ENSMUSG00000024403	ENSMUSG00000026394	Atp6v1g2	Atp6v1g3	4	2.590E-005	0.0009									Tetrapoda
ENSMUSG00000048521	ENSMUSG00000048480	Cxcr6	Cxcr1	3	1.944E-007	0.0139									Vertebrata
ENSMUSG00000025407	ENSMUSG00000048402	Gli1	Gli2	4	1.757E-007	0.0303									Euteleostomi
ENSMUSG00000062624	ENSMUSG00000060407	Cyp2c67	Cyp2a12	2	0.0012	0.1817									Sarcopterygii
ENSMUSG00000022865	ENSMUSG00000031990	Cxadr	Jam3	1	9.792E-012	0.1282									Chordata
ENSMUSG00000047216	ENSMUSG00000036510	Cdh19	Cdh8	2	5.121E-006	0.2014									Vertebrata
ENSMUSG00000091670	ENSMUSG00000068999	Vmn2r105	Vmn2r5	3	0.0015	0.1765									Chordata
ENSMUSG00000020610	ENSMUSG00000050022	Amz2	Amz1	2	2.564E-006	0.1159									Vertebrata
ENSMUSG00000047638	ENSMUSG00000060601	Nr1h4	Nr1h2	2	4.104E-005	0.3652									Chordata
ENSMUSG00000020770	ENSMUSG00000092097	Unk	Gm5819	1	1.084E-007	0.0031									Vertebrata
ENSMUSG00000091345	ENSMUSG00000068794	Col6a5	Col28a1	2	0.0003	0.0677									Chordata
ENSMUSG00000091260	ENSMUSG00000079698	Vmn2r19	Vmn2r93	3	1.570E-005	0.0877									Sarcopterygii
ENSMUSG00000046168	ENSMUSG00000041633	Kcnrg	Kctd12b	2	1.048E-006	0.0334									Vertebrata
ENSMUSG00000038203	ENSMUSG00000020875	Hoxa13	Hoxb9	2	3.935E-014	0.0790									Chordata
ENSMUSG00000053166	ENSMUSG00000034774	Cdh22	Dsg1c	3	4.817E-012	0.2529									Chordata
ENSMUSG00000089832	ENSMUSG00000026608	Shkbp1	Kctd3	4	0.0007	0.0293									Euteleostomi
ENSMUSG00000021749	ENSMUSG00000031399	Oit1	Fam3a	2	0.0073	0.0056									Vertebrata
ENSMUSG00000024857	ENSMUSG00000009075	Cabp2	Cabp7	4	0.0002	0.0136									Vertebrata
ENSMUSG00000001506	ENSMUSG00000024330	Col1a1	Col11a2	3	0.8154	0.0329									Chordata
ENSMUSG00000069441	ENSMUSG00000036510	Dsg1a	Cdh8	4	7.402E-007	0.0034									Chordata
ENSMUSG00000031990	ENSMUSG00000000544	Jam3	Gpa33	2	5.110E-007	0.0401									Vertebrata
ENSMUSG00000093820	ENSMUSG00000091771	Vmn2r21	Vmn2r103	3	1.558E-005	0.0841									Sarcopterygii
ENSMUSG00000038296	ENSMUSG00000033316	Galntl4	Galnt9	3	0.0029	0.0465									Vertebrata
ENSMUSG00000038155	ENSMUSG00000027890	Gstp2	Gstm4	2	0.0252	0.0191									Chordata
ENSMUSG00000058976	ENSMUSG00000033909	Usp17l5	Usp36	3	0.0002	0.2941									Vertebrata
ENSMUSG00000007659	ENSMUSG00000057329	Bcl2l1	Bcl2	1	0.0004	0.1656									Vertebrata
ENSMUSG00000022658	ENSMUSG00000032085	Tagln3	Tagln	4	4.550E-011	0.0264									Euteleostomi
ENSMUSG00000038210	ENSMUSG00000036139	Hoxa11	Hoxc9	3	2.002E-009	6.426E-006									Chordata
ENSMUSG00000090315	ENSMUSG00000091572	Vmn2r104	Vmn2r3	3	0.0009	0.1677									Chordata
ENSMUSG00000025931	ENSMUSG00000064225	Paqr8	Paqr9	4	0.3556	0.0491									Chordata
ENSMUSG00000024759	ENSMUSG00000021066	Atl3	Atl1	3	3.533E-008	0.0065									Chordata
ENSMUSG00000039155	ENSMUSG00000036510	Cdh26	Cdh8	2	8.953E-008	1.275E-005									Chordata
ENSMUSG00000054827	ENSMUSG00000066704	Cyp2c50	Cyp2b19	1	0.0048	0.3566									Sarcopterygii
ENSMUSG00000048240	ENSMUSG00000095845	Gng7	Gm5741	3	0.1573	0.0179									Euteleostomi
ENSMUSG00000014725	ENSMUSG00000027318	Adam28	Adam33	2	0.0002	0.3246									Vertebrata
ENSMUSG00000019907	ENSMUSG00000019254	Ppp1r12a	Ppp1r12c	4	0.0214	0.0487									Vertebrata
ENSMUSG00000020787	ENSMUSG00000029470	P2rx1	P2rx4	2	4.717E-011	0.0162									Vertebrata
ENSMUSG00000059049	ENSMUSG00000042353	Frem1	Frem3	2	0.0038	0.0479									Chordata
ENSMUSG00000011256	ENSMUSG00000022056	Adam19	Adam7	2	2.756E-006	0.0602									Vertebrata
ENSMUSG00000094145	ENSMUSG00000091670	Vmn2r20	Vmn2r105	3	6.545E-006	0.1055									Sarcopterygii
ENSMUSG00000022012	ENSMUSG00000031109	Enox1	Enox2	2	1.914E-011	3.421E-005									Euteleostomi
ENSMUSG00000025003	ENSMUSG00000066097	Cyp2c39	Cyp2j11	1	0.0047	0.0173									Vertebrata
ENSMUSG00000025002	ENSMUSG00000005547	Cyp2c55	Cyp2a5	3	0.0012	0.0951									Sarcopterygii
ENSMUSG00000039542	ENSMUSG00000022762	Ncam1	Ncam2	3	2.434E-011	0.1244									Vertebrata
ENSMUSG00000070609	ENSMUSG00000036951	Gm13177	C130079G13Rik	2	2.182E-011	0.0132									Vertebrata
ENSMUSG00000054065	ENSMUSG00000041957	Pkp3	Pkp2	5	0.0002	0.0942									Euteleostomi
ENSMUSG00000031112	ENSMUSG00000026277	2610018G03Rik	Stk25	5	0.0004	0.0009									Vertebrata
ENSMUSG00000041695	ENSMUSG00000043301	Kcnj2	Kcnj6	3	0.5552	0.0227									Chordata
ENSMUSG00000056366	ENSMUSG00000027530	Fabp3-ps1	Fabp12	4	2.539E-007	0.0249									Euteleostomi
ENSMUSG00000020226	ENSMUSG00000030781	Slc5a4b	Slc5a2	1	9.303E-006	0.1123									Vertebrata
ENSMUSG00000028989	ENSMUSG00000027460	Angptl7	Angpt4	2	0.0006	0.4203									Coelomata
ENSMUSG00000070520	ENSMUSG00000082033	Ndnl2	Mageb10-ps	3	0.0023	0.0905									Chordata
ENSMUSG00000096002	ENSMUSG00000092049	Vmn2r53	Vmn2r4	3	2.333E-005	0.1358									Chordata
ENSMUSG00000021771	ENSMUSG00000075053	Vdac2	Vdac3-ps1	2	6.350E-007	0.1671									Euteleostomi
ENSMUSG00000030353	ENSMUSG00000030796	Tead4	Tead2	4	0.0003	0.0090									Vertebrata
ENSMUSG00000000157	ENSMUSG00000025809	Itgb2l	Itgb1	4	0.0072	0.1819									Vertebrata
ENSMUSG00000045817	ENSMUSG00000044786	Zfp36l2	Zfp36	3	0.0106	0.0054									Euteleostomi
ENSMUSG00000021944	ENSMUSG00000015627	Gata4	Gata5	3	5.542E-005	0.1313									Euteleostomi
ENSMUSG00000020081	ENSMUSG00000028172	Tacr2	Tacr3	5	6.172E-012	1.387E-006									Vertebrata
ENSMUSG00000063252	ENSMUSG00000060177	Gm4744	Klk1b22	1	3.333E-011	0.3102									Chordata
ENSMUSG00000050377	ENSMUSG00000028859	Il31ra	Csf3r	1	0.0022	0.0083									Euteleostomi
ENSMUSG00000050846	ENSMUSG00000005267	Zfp623	Zfp287	3	0.0255	0.0056									Chordata
ENSMUSG00000070003	ENSMUSG00000061887	Ssbp4	Ssbp3	3	1.094E-005	0.0791									Euteleostomi
ENSMUSG00000025223	ENSMUSG00000039706	Ldb1	Ldb2	5	2.664E-010	0.0003									Chordata
ENSMUSG00000063047	ENSMUSG00000051037	Zfp780b	Zfp455	2	0.0098	0.2188									
ENSMUSG00000027429	ENSMUSG00000020986	Sec23b	Sec23a	5	1.812E-010	4.614E-008									Vertebrata
ENSMUSG00000074882	ENSMUSG00000060407	Cyp2c68	Cyp2a12	2	0.0012	0.1817									Sarcopterygii
ENSMUSG00000039167	ENSMUSG00000002885	Eltd1	Cd97	1	1.336E-008	0.1394									Euteleostomi
ENSMUSG00000021506	ENSMUSG00000028023	Pitx1	Pitx2	5	6.259E-008	0.0137									Euteleostomi
ENSMUSG00000094672	ENSMUSG00000056910	Vmn2r25	Vmn2r107	3	1.100E-009	0.0550									Sarcopterygii
ENSMUSG00000026437	ENSMUSG00000020015	Cdk18	Cdk17	4	5.023E-010	0.0394									Euteleostomi
ENSMUSG00000024330	ENSMUSG00000026043	Col11a2	Col3a1	4	0.8216	0.0131									Chordata
ENSMUSG00000038024	ENSMUSG00000053641	Dennd4c	Dennd4a	5	5.370E-010	0.0009									Coelomata
ENSMUSG00000025198	ENSMUSG00000031483	Erlin1	Erlin2	4	3.137E-008	0.0037									Euteleostomi
ENSMUSG00000018470	ENSMUSG00000028931	Kcnab3	Kcnab2	4	5.820E-006	2.253E-006									Euteleostomi
ENSMUSG00000038623	ENSMUSG00000036151	Tm6sf1	Tm6sf2	1	0.0013	0.4192									Euteleostomi
ENSMUSG00000089960	ENSMUSG00000035811	Ugt1a1	Ugt2b35	1	0.0004	0.2666									Vertebrata
ENSMUSG00000025003	ENSMUSG00000040650	Cyp2c39	Cyp2b23	1	0.0058	0.2343									Sarcopterygii
ENSMUSG00000095833	ENSMUSG00000001157	GMCL1P1	Gmcl1	5	9.907E-005	0.0311									Euteleostomi
ENSMUSG00000052821	ENSMUSG00000044819	Cysltr1	Oxgr1	2	1.663E-010	0.1994									Vertebrata
ENSMUSG00000091260	ENSMUSG00000096717	Vmn2r19	Vmn2r98	3	1.522E-005	0.0803									Sarcopterygii
ENSMUSG00000021662	ENSMUSG00000004568	Rgnef	Arhgef18	4	0.0002	0.0144									Vertebrata
ENSMUSG00000032411	ENSMUSG00000038482	Tfdp2	Tfdp1	4	1.860E-006	0.0214									Euteleostomi
ENSMUSG00000028435	ENSMUSG00000032204	Aqp3	Aqp9	2	1.090E-007	0.1380									Vertebrata
ENSMUSG00000050428	ENSMUSG00000037536	Fbxo46	Fbxo34	1	1.312E-005	0.3157									Vertebrata
ENSMUSG00000026072	ENSMUSG00000059203	Il1r1	Il1rapl2	1	7.098E-005	0.4412									Chordata
ENSMUSG00000070709	ENSMUSG00000078994	1700049G17Rik	Zfp429	2	0.0098	0.2318									
ENSMUSG00000035799	ENSMUSG00000007805	Twist1	Twist2	4	0.0006	0.1441									Euteleostomi
ENSMUSG00000052921	ENSMUSG00000028919	Arhgef15	Arhgef19	4	0.0178	2.819E-005									Vertebrata
ENSMUSG00000035283	ENSMUSG00000031489	Adrb1	Adrb3	4	1.530E-009	0.0056									Euteleostomi
ENSMUSG00000053279	ENSMUSG00000015134	Aldh1a1	Aldh1a3	4	9.987E-007	0.0075									Euteleostomi
ENSMUSG00000045761	ENSMUSG00000035614	Fam179a	Fam179b	4	1.028E-007	1.287E-005									Vertebrata
ENSMUSG00000002633	ENSMUSG00000006538	Shh	Ihh	4	4.783E-008	0.0001									Euteleostomi
ENSMUSG00000001506	ENSMUSG00000026042	Col1a1	Col5a2	5	5.789E-009	0.0007									Vertebrata
ENSMUSG00000050541	ENSMUSG00000027335	Adra1b	Adra1d	3	0.0004	0.0005									Euteleostomi
ENSMUSG00000035783	ENSMUSG00000059430	Acta2	Actg2	2	6.124E-006	0.0426									Euteleostomi
ENSMUSG00000027010	ENSMUSG00000015112	Slc25a12	Slc25a13	5	1.114E-008	0.0010									Vertebrata
ENSMUSG00000074870	ENSMUSG00000028111	Cts3	Ctsk	3	8.657E-005	0.0725									Vertebrata
ENSMUSG00000009090	ENSMUSG00000035152	Ap1b1	Ap2b1	4	8.338E-009	3.724E-005									Euteleostomi
ENSMUSG00000078506	ENSMUSG00000027698	Gm13124	Nceh1	1	6.294E-011	0.1067									Vertebrata
ENSMUSG00000096351	ENSMUSG00000051860	Samd11	Samd7	2	4.269E-010	0.0124									Euteleostomi
ENSMUSG00000054027	ENSMUSG00000071547	Nt5dc3	Nt5dc2	4	0.0001	0.1453									Euteleostomi
ENSMUSG00000025025	ENSMUSG00000037235	Mxi1	Mxd4	6	7.944E-012	7.150E-014									Euteleostomi
ENSMUSG00000040022	ENSMUSG00000031488	Rab11fip2	Rab11fip1	2	5.704E-011	0.0173									Euteleostomi
ENSMUSG00000056755	ENSMUSG00000024211	Grm7	Grm8	4	4.393E-010	2.270E-006									Vertebrata
ENSMUSG00000024912	ENSMUSG00000029135	Fosl1	Fosl2	5	0.0042	1.599E-008									Euteleostomi
ENSMUSG00000067231	ENSMUSG00000015224	Cyp2c65	Cyp2j9	3	0.0042	0.0026									Vertebrata
ENSMUSG00000025582	ENSMUSG00000022421	Nptx1	Nptxr	1	8.010E-015	0.1799									Vertebrata
ENSMUSG00000054827	ENSMUSG00000066097	Cyp2c50	Cyp2j11	1	0.0058	0.0173									Vertebrata
ENSMUSG00000005897	ENSMUSG00000005893	Nr2c1	Nr2c2	4	1.107E-005	7.038E-006									Euteleostomi
ENSMUSG00000034837	ENSMUSG00000009108	Gnat1	Gnat2	3	4.976E-005	0.0262									Euteleostomi
ENSMUSG00000018736	ENSMUSG00000022678	Ndel1	Nde1	4	8.063E-009	2.798E-006									Euteleostomi
ENSMUSG00000010803	ENSMUSG00000029211	Gabra1	Gabra4	5	2.015E-009	1.269E-005									Vertebrata
ENSMUSG00000067229	ENSMUSG00000040583	Cyp2c66	Cyp2b13	1	0.0049	0.3566									Sarcopterygii
ENSMUSG00000025479	ENSMUSG00000028571	Cyp2e1	Cyp2j13	2	0.5327	0.0153									Vertebrata
ENSMUSG00000038203	ENSMUSG00000036139	Hoxa13	Hoxc9	2	1.915E-009	0.1148									Chordata
ENSMUSG00000036620	ENSMUSG00000035057	Mgat4b	4933434I20Rik	3	3.168E-006	0.0007									Vertebrata
ENSMUSG00000049791	ENSMUSG00000049551	Fzd4	Fzd9	4	0.5578	0.0388									Chordata
ENSMUSG00000034807	ENSMUSG00000039787	Glt25d1	Cercam	5	0.0043	0.0012									Vertebrata
ENSMUSG00000030683	ENSMUSG00000058153	Sez6l2	Sez6l	3	5.350E-009	0.0025									Euteleostomi
ENSMUSG00000027584	ENSMUSG00000033774	Oprl1	Npbwr1	2	9.704E-014	0.3355									Vertebrata
ENSMUSG00000019880	ENSMUSG00000032852	Rspo3	Rspo4	2	0.0103	0.0192									Vertebrata
ENSMUSG00000042675	ENSMUSG00000022773	Ypel3	Ypel1	4	0.0024	0.0010									Euteleostomi
ENSMUSG00000079168	ENSMUSG00000030148	Cd209g	Clec4a2	1	5.541E-006	0.0608									Euteleostomi
ENSMUSG00000010461	ENSMUSG00000025932	Eya4	Eya1	4	2.677E-006	0.0012									Euteleostomi
ENSMUSG00000028919	ENSMUSG00000033542	Arhgef19	Arhgef5	4	0.0412	0.0051									Euteleostomi
ENSMUSG00000050840	ENSMUSG00000022321	Cdh20	Cdh10	4	0.0082	0.1502									Euteleostomi
ENSMUSG00000009079	ENSMUSG00000020680	Ewsr1	Taf15	1	1.554E-007	0.2394									Chordata
ENSMUSG00000018166	ENSMUSG00000020122	Erbb3	Egfr	4	0.0057	0.1077									Vertebrata
ENSMUSG00000072780	ENSMUSG00000091679	Vmn2r24	Vmn2r96	4	1.618E-005	0.0439									Sarcopterygii
ENSMUSG00000067229	ENSMUSG00000027983	Cyp2c66	Cyp2u1	2	2.011E-010	0.3161									Vertebrata
ENSMUSG00000036634	ENSMUSG00000039013	Mag	Siglec5	1	0.0022	0.2143									Euteleostomi
ENSMUSG00000023011	ENSMUSG00000022564	Faim2	Grina	2	0.4781	0.0305									Vertebrata
ENSMUSG00000019877	ENSMUSG00000017707	Serinc1	Serinc3	5	2.223E-005	0.0229									Vertebrata
ENSMUSG00000053470	ENSMUSG00000038773	Kdm3a	Kdm3b	4	0.0002	0.0008									Euteleostomi
ENSMUSG00000011034	ENSMUSG00000042371	Slc5a1	Slc5a10	1	6.733E-005	0.0530									Vertebrata
ENSMUSG00000025003	ENSMUSG00000082932	Cyp2c39	Cyp2j8	3	0.0047	0.0026									Vertebrata
ENSMUSG00000035164	ENSMUSG00000035045	Zc3h12c	Zc3h12b	4	0.0013	0.0157									Euteleostomi
ENSMUSG00000063728	ENSMUSG00000073069	Magea6	Mageb2	2	9.109E-012	0.2471									Chordata
ENSMUSG00000041670	ENSMUSG00000032890	Rims1	Rims3	2	5.309E-009	0.1299									Vertebrata
ENSMUSG00000038650	ENSMUSG00000015721	Rnh1	Nlrp5	1	9.730E-010	0.3726									
ENSMUSG00000094672	ENSMUSG00000027824	Vmn2r25	Vmn2r1	2	4.660E-005	0.1421									Chordata
ENSMUSG00000092120	ENSMUSG00000029072	Vmn2r90	Tas1r3	3	0.0020	0.0321									Chordata
ENSMUSG00000005698	ENSMUSG00000070495	Ctcf	Ctcfl	3	1.829E-009	1.803E-005									Vertebrata
ENSMUSG00000091926	ENSMUSG00000096630	Vmn2r62	Vmn2r26	3	2.898E-005	0.0782									Sarcopterygii
ENSMUSG00000015290	ENSMUSG00000062742	Ubl4	Gm5239	2	0.1434	0.0106									Euteleostomi
ENSMUSG00000070730	ENSMUSG00000036368	Fam82a2	Fam82a1	4	0.0377	0.0185									Euteleostomi
ENSMUSG00000040797	ENSMUSG00000034312	Iqsec3	Iqsec1	2	0.0003	0.0241									Vertebrata
ENSMUSG00000045365	ENSMUSG00000048109	Rbm15b	Rbm15	4	1.734E-006	0.0009									Euteleostomi
ENSMUSG00000024304	ENSMUSG00000031673	Cdh2	Cdh11	2	2.627E-006	0.0841									Chordata
ENSMUSG00000091794	ENSMUSG00000062200	Vmn2r18	Vmn2r7	3	0.0078	0.1089									Chordata
ENSMUSG00000031024	ENSMUSG00000007379	St5	Dennd2c	3	0.0006	0.1769									Euteleostomi
ENSMUSG00000035478	ENSMUSG00000024513	Mbd3	Mbd2	3	0.0008	0.0018									Vertebrata
ENSMUSG00000044186	ENSMUSG00000015579	Nkx2-6	Nkx2-5	3	8.025E-006	0.0005									Euteleostomi
ENSMUSG00000052917	ENSMUSG00000034252	Senp7	Senp6	3	0.0006	0.1841									Euteleostomi
ENSMUSG00000042532	ENSMUSG00000015341	Golga7b	Golga7	4	7.830E-008	1.817E-005									Vertebrata
ENSMUSG00000020893	ENSMUSG00000055866	Per1	Per2	5	0.1804	0.0046									Euteleostomi
ENSMUSG00000021624	ENSMUSG00000039005	Cd180	Tlr4	1	0.0062	0.0945									Euteleostomi
ENSMUSG00000058743	ENSMUSG00000042529	Kcnj14	Kcnj12	4	0.2540	0.0051									Vertebrata
ENSMUSG00000025478	ENSMUSG00000029121	Dpysl4	Crmp1	5	9.620E-013	6.441E-006									Vertebrata
ENSMUSG00000026771	ENSMUSG00000074424	Spopl	Gm10696	3	9.506E-006	0.0125									Vertebrata
ENSMUSG00000024304	ENSMUSG00000031962	Cdh2	Cdh15	4	4.077E-007	0.0017									Chordata
ENSMUSG00000031818	ENSMUSG00000009876	Cox4i1	Cox4i2	4	3.199E-005	5.407E-005									Euteleostomi
ENSMUSG00000017969	ENSMUSG00000039519	Ptgis	Cyp7b1	4	1.411E-009	0.0519									Vertebrata
